barcode;price;due_data;stock
7591885003321;161.2; 2027-07;12
7591248621209;99.84; 2025-11;39
710497525886;169.0;2027-01;116
7591821210349;300.3; 2025-11;206
7796285053468;600.6;2025-11;41
7591196000149;120.34;2026-06;84
7703763704118;119.81; 2024-10;39
7593090001789;131.56;2025-06;35
7592710000010;282.91; 2027-03;48
6223003734008;80.8; 2027-04;37
6223003734060;80.85; 2027-04;133
7597297000309;47.52;2027-07;115
7591619000671;124.8;2025-09;200
7591955558232;283.4;2026-05;473
7591619000688;156.0;2025-06;320
7591955558225;344.5;2026-02;269
7591619000893;110.5;2026-09;226
7591955558218;260.0;2026-09;1473
7592432005508;579.5;2026-06;186
7592432005515;751.37;2026-06;88
7501124181345;259.34;2028-01;369
7592803001603;132.6; 2026-11;96
7592803001610;132.6; 2026-10;160
7592601200482;140.71;2027-09;1205
75971342;67.28; 2025-03;10
7598176000595;354.9; 2025-07;39
7598176000601;245.7; 2025-07;57
8904187843707;301.85; 2026-03;93
7598578000278;117.26;2026-05;489
7791848265043;286.85;2025-07;95
7791848265029;193.48;2025-07;162
7599112000174;468.0;2026-10;197
7592454138857;90.35; 2026-11;448
7592803004109;247.0; 2025-05;122
7591243810868;214.5; 2026-01;584
7591243810905;201.5; 2026-01;250
7591619000862;221.0;2027-05;14
7594000490303;396.5;2027-09;361
8904250520917;223.59;2026-12;109
7591620531461;62.83;2024-11;90
7599112000228;468.0;2025-08;191
7593090002311;194.35;2025-10;433
7593090001680;348.63;2025-09;150
7592432900315;202.8;2024-10;76
7592432901411;101.4;2024-10;88
7592432900292;152.1;2025-05;75
7592432901398;98.85;2024-10;64
7592432900308;152.1;2025-05;54
7591585117670;356.11; 2025-08;220
7591585117632;315.84; 2024-09;222
7592806133110;124.8;2025-11;1073
7592806136036;136.5;2026-02;937
7592806112047;128.7;2026-04;12108
7598252000204;239.37;2025-07;45
7591519008203;681.27; 2026-11;293
7591519008197;229.83; 2027-02;1737
7591519000306;295.95; 2026-11;313
8470006794883;359.61; 2025-07;80
7592710000515;330.06; 2026-01;14
7591309002756;108.04; 2027-02;466
7591309002381;92.47;2027-01;260
7591616002050;97.32;2025-08;61
7591619517605;227.52;2026-07;1000
3760095253312;1209.0; 2025-04;6
196852644438;236.26;2026-02;79
7591585215901;489.58; 2026-10;197
7591585115935;772.92; 2028-01;293
7703281008439;500.5;2026-08;16
7703281008422;390.0;2025-05;121
7592025101402;227.5;2027-10;372
7591243811643;149.5; 2025-08;170
7591619519036;383.5;2027-09;899
7591619519043;431.6;2027-10;437
766989000201;508.2;2026-06;1
766989000041;290.88; 2025-12;5
766989000058;290.88; 2026-01;53
766989000164;182.69;2027-08;13
766989000362;182.69;2027-04;52
7592025101617;209.3;2026-10;22
7591619000985;286.0;2029-02;41
7591619520865;260.0;2027-10;150
7896269903021;526.5;2024-12;119
7590005183394;73.12; 2025-10;66
7590005183141;110.39; 2026-02;102
7590005183189;83.03; 2026-02;62
7590005183127;110.39; 2026-01;99
7590005183080;83.03; 2026-01;90
7590005183066;83.03; 2026-01;16
7590005183202;110.39; 2026-02;119
7592432901466;86.11;2025-06;122
7750215026250;614.64; 2026-09;114
7596139004192;77.44; 2025-03;6
745687143243;83.2; 2025-01;270
7592454891318;109.71; 2026-01;676
7592454891325;98.1; 2026-01;732
7592454891233;161.12; 2026-02;517
7592454889278;414.43; 2026-01;1387
7592454891257;268.29; 2026-02;2240
7592454002769;728.17; 2026-02;1493
7591519000931;556.57; 2026-06;405
7591196004161;109.1; 2026-02;2433
7591196002969;77.56; 2025-12;2820
7591196002976;134.2; 2025-09;1583
7591519008210;66.33;2026-10;968
5634340;160.55; 2024-09;79
7594000851500;69.88;2026-10;346
7592616579016;95.03; 2025-11;909
7592616576558;64.68; 2025-10;748
7598307000388;34.84;2025-03;646
7591585177445;97.92; 2025-10;208
7598008000328;226.4; 2025-12;5
7703763393053;112.48; 2025-07;713
7592454001311;70.77; 2026-02;1021
7592601000143;203.8;2025-06;167
7592601000099;196.11;2025-07;159
7592601000280;49.63;2025-11;1288
7590027002253;110.72;2024-08;23
7598055001392;205.0; 2025-08;124
7707355050232;186.6;2025-04;66
7707355050249;246.47;2025-04;62
7598252000211;339.55;2024-10;294
7468999188964;132.96; 2027-03;34
7468999192565;132.96; 2025-04;25
7468999189411;132.96; 2027-03;62
7468999188957;132.96; 2027-04;47
7592637000414;2512.09; 2026-07;17
7468999192305;2396.68; 2025-05;7
8904159423456;159.93; 2026-04;39
7597758001074;142.09; 2026-01;114
7468999192299;1783.96; 2025-12;4
7598127001084;66.56;2024-09;349
17598252000027;145.73;2025-03;15
7750215026502;526.57; 2026-07;68
7501384547349;54.69; 2025-06;187
8936098964882;200.03;2024-12;15
7795345121970;964.44; 2025-04;32
7795345121987;1350.51; 2024-09;19
7594001101680;71.18;2025-09;32
7594001101956;51.94;2025-11;125
7594001100331;131.3;2026-02;172
7591196002624;203.03;2025-10;1264
7592637005082;117.49; 2025-11;359
7592637005099;121.44; 2026-01;197
5663646;196.37; 2025-10;131
7594000851463;85.32;2026-07;110
7592637000681;273.01; 2026-07;7
7468999188476;107.52; 2026-12;76
7597767000105;62.4;2025-10;430
7597767000891;36.4;2024-10;80
7597767000945;39.0;2024-10;10
7597767000907;33.8;2024-10;20
7592637005068;99.37; 2025-10;191
7592637005242;163.07; 2025-05;51
7592637005075;137.11; 2025-11;207
7597285000441;57.07;2025-04;246
7598252001126;69.73;2026-05;102
7468318319260;554.96; 2026-07;5
7598176000533;300.3; 2026-02;34
8904187888005;169.0; 2026-08;15
7598252000549;291.93;2026-04;327
7592348511315;104.03;2026-10;92
7592348510905;190.13;2026-03;10
7592348510912;251.07;2026-03;34
7592348510806;201.5;2025-11;27
7592348510813;266.5;2025-11;35
7592348208017;105.86;2025-11;165
7592348112130;362.69;2028-11;24
7591243811704;357.5; 2025-04;90
7591243811728;227.5; 2025-09;131
7598252000440;363.6;2026-06;150
7592946000044;203.39;2025-08;28
7598252000556;106.77;2025-02;81
7592454003339;104.72; 2025-09;223
7598252000280;108.21;2024-10;246
7598252000297;126.97;2024-10;122
7598252001157;230.85;2026-05;106
791466994919;567.84;2026-01;178
7730564825483;564.2; 2025-12;172
7592454889216;299.39; 2026-01;2054
7598578000575;58.63;2026-01;279
745687143298;36.4;2024-12;230
7594001101406;27.46;2026-11;1652
7594001101376;45.31;2026-11;809
7468999186670;1481.08; 2025-08;2
5042023;154.38; 2025-08;28
7590027000495;112.94;2025-10;223
7591519001501;44.85; 2027-01;536
6972718560067;24.96;2025-04;3434
7598578000230;41.04;2026-08;1900
7598252101451;112.54;2025-01;524
7592616165028;37.28; 2027-01;707
8906082150621;18.2; 2025-01;659
7591585379245;62.69; 2027-01;7688
7591585279248;15.89; 2027-02;3531
6921875010823;16.21;2025-03;1219
7592454002639;24.75; 2026-02;12513
7594002082124;28.94;2026-02;597
7591519051964;26.17; 2026-10;376
7597758000510;49.53; 2025-04;689
736372795618;14.62;2025-02;253
7598008000342;115.83; 2025-04;72
756029628298;54.6;2026-10;76
7591196007230;51.05; 2026-02;25557
7591196006240;149.33; 2024-12;3909
7592454003407;224.25; 2025-06;27
7592454002653;67.63; 2025-08;846
7591519001242;33.36; 2026-09;3062
7750215005675;93.73; 2027-07;240
7597758000633;142.57;2026-09;1291
7597758000879;109.67;2024-11;603
7800061000260;752.96;2024-12;46
7596347793574;106.7;2026-02;68
7707236128739;89.41; 2026-03;162
75971366;38.82; 2025-03;1211
7597758000046;796.9; 2025-03;24
7598127001961;91.52;2026-09;48
7598252101772;79.35;2026-05;493
7795360008225;135.85; 2025-12;13
7598828000980;3.77; 2025-04;83
7591585473967;30.04; 2028-07;485
6942189304149;12.3;2024-12;28
6942189211287;55.34; 2026-08;542
6942189304156;11.74;2024-12;262
7592454003414;266.75; 2025-10;46
7592454139304;68.85; 2026-08;145
8436609070700;123.37; 2024-10;540
7592432000312;65.91;2025-04;54
7502226292038;85.35; 2024-07;14
7597285000434;83.98; 2026-07;95
7598252000518;74.06;2026-04;49
7591196004499;195.94; 2026-02;1432
7598252000181;50.51;2025-12;192
7703763881789;227.23; 2024-11;52
7703763175987;532.19; 2025-02;133
7592430000123;178.46;2025-07;15
7592601101161;121.43;2025-04;94
7592601101178;237.71;2025-01;37
7592601100317;115.35;2025-01;57
7592803000316;126.1; 2026-10;68
8906102522773;32.11; 2024-10;28
7598252000235;229.41;2024-10;62
7598252001027;218.35;2026-06;100
7592946168515;203.39;2027-01;31
7592430000802;235.95;2025-01;24
8904306501075;1101.62; 2026-06;7
7591585119193;157.3; 2026-02;124
8908007037376;39.0;2024-09;329
720524031051;109.2;2026-04;1101
7592349001020;147.42; 2026-01;501
7592349001037;222.77; 2026-02;669
7598252000709;411.68; 2025-07;26
7591585219275;275.39; 2025-11;230
7591585217523;267.19; 2025-10;1451
7591585219299;173.12; 2026-02;267
7591585218254;240.1; 2025-07;261
7592803000408;67.6; 2026-07;114
7591821210462;391.3; 2025-09;100
7592601303732;430.27; 2026-01;8
7591585212573;634.52; 2025-10;415
7598252000228;176.02;2026-10;212
7598252000594;200.55;2025-04;358
7598252000587;186.12;2026-04;243
7591519051193;315.29; 2027-02;2460
7591519001211;485.89; 2026-11;31
7598252000150;467.0;2026-10;502
7598252000143;454.49;2025-06;1055
7598578000476;209.31;2025-02;78
7591309000080;63.69;2027-02;422
7591309000219;63.69;2027-02;396
7591309000066;63.69;2027-03;123
7591309901318;98.6; 2026-05;51
7592637000247;1316.94; 2025-05;49
7707236128814;94.12; 2026-07;5
7591519317589;364.81; 2025-10;69
7598252000495;143.33;2025-08;2
7598252000679;399.18; 2025-07;119
7598252001089;131.3;2026-05;107
7598252001119;101.0;2026-05;38
7598252000693;129.38;2025-02;54
7598252000068;162.55;2026-06;171
7598252000457;123.6;2026-06;53
7598252000396;849.82;2025-03;46
17598252101830;968.62;2025-06;48
7598252000754;324.64;2026-05;296
7598252000747;187.08;2025-11;162
7598252000983;327.04;2026-06;79
7598252000761;196.7;2025-11;14
7598252000501;123.6;2025-03;385
7598252000686;294.81;2025-09;126
7598252000525;392.93;2025-03;56
7598252000532;300.59;2025-03;17
7598252001102;99.07;2026-05;87
7598252001096;90.9;2026-05;120
7598252000617;530.96;2025-05;80
7598252001218;272.69;2026-05;57
7598252001171;81.76;2026-04;48
7598252001133;104.36;2026-05;32
7598252000303;277.98;2024-10;228
7598252001331;248.22; 2026-12;62
7591519051971;126.7; 2025-12;489
7598252000877;428.04;2026-01;36
7598252000464;196.7;2025-03;39
7598252000471;93.3;2026-05;31
7598252001355;122.64;2026-07;120
791466994933;502.32;2025-04;32
7591020001113;58.68;2026-04;65
7591020080965;131.76;2025-05;34
7598751000019;253.81; 2025-12;8
7730564119025;399.12; 2025-11;248
7401078900040;413.99;2025-08;31
7598252000884;277.98;2026-02;261
7598252001041;101.48;2026-05;58
7598252000174;317.42;2026-04;104
7598252000198;80.31;2024-10;90
7591196000583;385.09;2026-01;4266
7591585114327;481.07; 2025-11;186
7592601100331;266.05;2025-07;1353
7591519000474;88.23; 2026-03;1799
7591519001587;134.13; 2026-02;1381
7591519005974;618.58; 2025-10;167
7591519006599;652.31; 2027-02;202
7591519005134;104.0; 2026-09;2498
7591519005141;151.28; 2026-11;2814
7592803001368;110.5; 2025-10;304
7592803001320;102.7; 2025-08;591
7592803002419;106.6; 2025-12;1283
7591619002750;58.5;2025-11;1552
7841141004389;208.0; 2025-05;142
7591519237016;175.33; 2025-09;239
7591519236026;93.78; 2026-11;295
7750215029299;117.27; 2026-06;161
7591519007428;57.24; 2026-11;702
7598176000212;79.17; 2025-07;236
736372795601;70.77; 2024-10;126
7592454889384;114.34; 2026-02;621
7590027001843;98.14;2025-10;72
7592803002426;204.1; 2025-09;161
5217518;819.43; 2026-04;24
8904278584687;104.26; 2026-07;157
7468318319574;442.03; 2026-06;44
7591821903968;100.1; 2025-11;512
7591821903944;267.84; 2025-09;1025
7891150017337;186.82;2025-06;19
7506306241152;175.5; 2026-10;12
75034238;149.55;2026-10;53
78928503;88.22;2025-09;22
75046224;149.55;2026-12;2
75027513;149.55;2026-12;33
78924468;88.22;2025-12;26
7594000850176;97.5;2025-08;97
8904278593337;111.34; 2026-06;59
8904278591944;377.42;2026-06;11
7598252000266;350.61;2025-07;191
7598252001225;289.04;2026-05;36
7591585110459;389.61;2028-11;397
781100195710;387.45; 2025-11;211
7590005008468;79.26;2025-10;10
7590005008406;73.12; 2025-11;18
7590005008413;120.3;2026-01;18
7590005008444;120.3;2026-01;4
7590005008420;73.12; 2025-11;12
7590005008437;120.3;2026-01;5
7590005008581;86.33; 2025-12;2
7590005008567;86.33; 2026-01;6
7590005008666;125.02;2026-01;5
7590005008659;125.02;2026-01;3
7594001564126;458.33;2025-03;31
7592803002532;370.5; 2026-02;161
7592803002549;531.7; 2026-02;142
7592803002525;263.9; 2025-11;393
8904278571618;338.0;2026-06;20
7401078900057;533.27;2025-07;135
5666755;505.12;2026-01;231
7598677000278;229.32; 2026-06;34
3760095251554;1417.0; 2024-06;12
3760095251561;1339.0; 2024-11;2
7591196002204;530.1;2026-01;3251
7592637397033;998.5; 2027-02;70
7591020006330;65.16;2028-08;888
7591020009386;91.86;2028-11;514
7591020008440;282.18; 2028-11;1615
7591020005012;35.78; 2028-09;1597
7591020003230;62.6; 2028-11;1177
7591020005029;89.22; 2028-11;602
8906104081322;286.0; 2026-02;389
7591651932299;393.12; 2028-07;209
7591651001711;327.6;2026-10;39
7598252000730;200.55;2025-10;161
7898270227189;589.71;2034-01;23
7898270227165;589.71;2034-01;5
7898270227196;589.71;2034-01;2
7592904000093;88.13; 2026-10;7
7730969302879;660.4;2025-03;69
7592637396982;572.42; 2025-10;23
75971267;60.28; 2025-06;169
7597830002876;236.87;2025-10;1
7468999113805;20.81;2028-02;160
7468999199946;40.47;2026-06;59
7468999195955;108.56; 2027-03;122
8901079006974;77.05; 2026-01;5
7598431000148;154.38;2025-12;31
7591616001930;179.27;2026-01;18
7591519051643;86.19; 2026-01;646
7598127001398;124.8;2025-04;869
7592616192024;72.11; 2026-03;1315
8906005118790;114.4; 2025-12;39
7591585378538;68.29;2026-01;2207
7591585378514;52.69; 2027-01;99
7591585278531;25.32; 2025-05;391
7592454141109;45.49; 2026-02;3412
7592454141000;68.29; 2026-09;791
7592454889711;84.16; 2026-11;576
7750215003749;175.68; 2025-03;53
7750215003756;231.26; 2025-08;36
7594001101208;59.8;2025-08;172
7594001101222;70.2;2025-08;773
8903489000177;74.1; 2026-08;101
8904271594652;122.19;2025-03;200
7592710000553;330.06; 2024-09;6
7591635000648;81.62;2025-05;35
7501075725407;44.69;2025-05;79
7591285000852;848.9;2026-11;17
7591285000333;848.9;2026-11;8
7591285000340;885.95;2026-11;24
8427030003153;1142.66; 2025-10;85
612197640169;179.4; 2024-12;12
612197604505;1066.0;2025-10;7
612197944441;722.8; 2025-04;107
612197160001;1560.0; 2026-02;53
612197211260;133.9; 2024-12;79
612197125208;735.8; 2025-05;45
612197125000;735.8; 2026-08;75
3582910009900;807.2; 2025-05;1342
7592107521;53.85; 2025-02;710
7592432004020;456.3;2025-07;52
3499320007528;1095.45;2024-10;23
7591020081078;232.28;2026-02;260
7591020081092;163.7;2026-02;887
7592430000505;343.2;2026-01;808
7592601301554;1520.01;2025-11;63
7592601100805;186.29;2025-10;962
7591243815757;195.0; 2025-08;235
7591243815801;227.5; 2026-10;108
764451277205;623.71; 2025-11;37
8906121570519;2000.31; 2026-09;8
7593212000010;591.5;2025-05;196
7468999187127;462.46;2028-03;14
7591519317534;334.93; 2026-01;986
7591519317541;216.8; 2026-01;210
5306568;469.3; 2025-11;111
7598677000414;87.36; 2025-07;12
7591619520582;185.9;2025-07;66
720524031198;163.8;2024-12;62
7592710003905;198.03; 2026-05;41
7592710000560;282.91; 2027-03;30
745687143236;130.0; 2025-03;88
8906104081056;130.0; 2025-07;181
8906172520068;73.23;2025-08;76
720524031075;136.5;2026-03;34
7592454890076;136.38; 2025-11;770
7703153027414;118.26; 2025-10;301
7592454889285;173.02; 2026-02;792
7592454889308;271.36; 2026-02;1236
7592454891264;111.77; 2026-02;367
7592454889292;212.2; 2026-02;896
7592454889315;348.78; 2026-01;1262
7591955558300;91.0;2027-04;24
7596466000089;49.89; 2028-08;68
7596466002267;44.95; 2029-02;48
813333010987;24.7; 2034-01;512
813333013957;24.7; 2034-01;667
6973277407046;60.97;2025-06;51
8906159250124;431.6; 2025-10;127
7592601301127;462.1;2025-10;569
7592601300984;240.99;2026-01;928
616513709301;78.59; 2030-01;5
616513709257;139.43; 2030-01;12
7595751000575;43.87; 2034-01;36
17595751000176;645.38; 2034-01;8
17595751000169;588.77; 2034-01;10
17595751000145;543.48; 2033-01;10
6223004866487;1450.01; 2026-03;12
7591020080538;211.58;2025-10;43
7591020080590;280.8;2025-07;3
7591020080521;352.7;2025-06;45
813333012943;351.0;2034-01;50
7592194003569;351.0;2034-01;40
7707355053820;300.7;2025-06;55
7707355053837;671.88;2024-09;344
7707355053844;458.73;2025-06;58
7595863000036;731.74; 2030-01;16
7592946064244;236.05;2025-11;71
8904250515456;254.51; 2026-10;116
7591519317275;154.02; 2026-02;764
7591519317268;243.43; 2026-02;1265
7598176000465;103.74; 2026-02;76
720524031020;81.9; 2026-10;193
7591651001452;125.58;2025-12;118
7591519317817;269.1; 2026-02;221
7598683000033;388.51; 2033-01;6
7592946150633;158.39;2026-02;38
7591619000497;273.0;2025-03;16
7591619000718;494.0;2026-02;92
7591619000732;351.0;2026-02;24
7591818113028;114.63; 2026-08;42
7591818113066;189.33; 2026-08;100
7591818222164;139.01; 2028-08;294
7591818000274;174.28; 2026-08;587
7730979098427;853.84; 2024-11;142
7501298234601;522.34;2025-07;1209
7501298234809;346.45;2025-06;2294
7501298234908;506.35;2025-07;2833
733739017505;501.93; 2026-03;18
7590005250188;107.09; 2025-11;9
7590005168872;108.51;2025-10;114
7590005168865;108.51;2026-03;162
7590005168186;41.04; 2026-01;114
7590005168209;41.04; 2026-01;129
7590005168193;41.04; 2026-01;109
7590005168179;41.04; 2026-02;30
7590005162412;33.97; 2026-01;49
7590005162634;92.0;2025-03;1
7590005168766;108.98;2025-11;15
7590005164560;68.41; 2025-08;54
7590005164553;113.22; 2025-11;4
7590005164539;113.22; 2026-01;9
7590005164508;68.41; 2025-11;3
7590005164515;113.22; 2025-11;8
7590005162085;75.96; 2025-11;10
7590005164720;86.81; 2026-01;13
7590005162054;102.85; 2025-11;13
7590005163389;64.63;2026-01;32
7590005250072;72.18; 2026-01;39
7590005162801;51.42; 2026-02;171
7590005162818;51.42; 2026-02;199
7590005162832;51.42; 2026-02;83
7590005162825;51.42; 2026-02;105
7590005162504;94.83;2025-07;6
7590005162511;94.83; 2025-11;9
7590005162528;94.83; 2025-11;15
7590005168223;66.99; 2026-01;64
7590005168261;93.88; 2026-01;67
7590005168247;66.99; 2026-01;56
7590005168285;93.88;2026-01;43
7590005168230;66.99; 2026-01;9
7590005168278;93.88; 2026-01;32
7590005168216;66.99; 2026-01;36
7590005168254;93.88; 2026-01;41
7590005168834;51.42;2026-02;5
7590005168957;78.79;2025-10;7
7592432900032;162.75;2026-07;977
7592432010212;237.78;2026-05;844
89042555001368;132.31;2025-08;131
89042555001436;396.94; 2026-04;161
7707355050553;478.36;2025-05;45
7591885000573;183.56; 2026-08;5
7592025101419;187.2;2026-04;31
7593090001840;330.69;2025-12;718
7593090001253;373.15; 2026-08;802
7707233050378;187.41; 2034-01;9
7703153030957;262.12; 2025-11;551
7591083018776;142.47;2025-11;19
7509546680217;128.32;2025-11;23
7509546680408;231.17;2025-11;3
7509546680415;70.29; 2026-11;34
813333011458;565.5;2034-01;37
813333011373;474.5;2034-01;28
813333011465;565.5;2030-01;3
813333011441;565.5;2033-01;43
813333011472;565.5;2034-01;38
813333011427;747.5;2033-01;5
813333011410;747.5;2033-01;3
813333011403;747.5;2030-01;6
813333011434;747.5;2033-01;17
7592616197012;40.55; 2026-06;167
8906159252203;55.03; 2026-04;46
7598484000218;58.5;2027-02;4111
7598484000232;54.6; 2026-01;1529
7591619520377;214.5;2026-03;131
7703281000228;500.5;2026-08;87
7591619520384;279.5;2026-10;68
7591619001128;676.0;2026-07;47
7591619001104;663.0;2026-08;227
7591821102101;149.5; 2027-02;668
7591821210639;169.0; 2026-02;175
7591821901292;375.7; 2026-11;324
646824210036;244.24; 2025-12;41
646824210067;391.39; 2026-12;54
7592803001290;137.8; 2025-10;44
7591619519081;273.0;2025-08;759
7592616204017;102.3; 2026-09;286
7592616203010;54.55; 2026-06;84
7592616576046;69.97;2025-07;112
7591619000787;57.2;2025-10;257
7591619001029;39.0;2027-02;586
7591619519210;45.5;2027-01;617
7591619000640;33.8;2026-10;6133
7591243817607;130.0; 2026-08;83
7591585212214;435.7; 2024-10;139
7796285049775;244.38; 2026-01;75
7592307001444;382.2;2025-09;200
7592349723762;401.31; 2025-11;175
7591821801004;98.8; 2027-01;766
7501384544225;315.45; 2025-11;110
7707236128616;409.42; 2026-03;96
8904278584700;170.78; 2025-06;135
7598252000624;212.11; 2026-07;4
7594000850206;154.38;2025-10;168
7591955002421;275.6;2025-10;301
7591955001257;442.0;2026-08;297
7591955003077;345.8;2025-05;337
7591955002803;481.0;2026-01;397
7591955002797;351.0;2027-05;276
7591955003053;443.3;2028-02;572
7591955001271;279.5;2025-07;122
7591955001264;370.5;2025-05;185
7795345121062;780.0; 2026-03;162
7592601200147;231.49;2025-02;116
7592601200161;387.17;2025-11;269
7591519000573;568.04; 2025-11;328
7591519317572;1186.91; 2025-11;226
7591519317428;166.43; 2026-01;3440
7591519317435;268.15; 2025-11;2021
7591519007688;153.3; 2026-02;367
7592616576992;111.93; 2024-08;63
7703763631117;151.0; 2026-01;365
7592454003186;255.01; 2026-02;513
7502213042882;497.64; 2024-06;23
7590005168018;45.29; 2025-11;6
7591519317794;91.01; 2026-10;158
7591519050820;199.69; 2026-02;793
7591196002198;157.37; 2026-10;1708
7591196001726;222.65;2026-07;322
7591821904293;30.21; 2025-11;8610
7591821904309;65.1; 2025-07;5135
7591821904323;93.6; 2026-02;4598
7591821904316;226.2; 2026-02;2909
7800061210201;941.2;2025-06;13
7598252000808;58.67;2025-12;73
0736372230218;239.85;2024-10;157
7598055000579;85.54; 2024-12;91
7598055000586;91.0; 2025-08;479
7591062014607;206.35;2025-09;950
7591062166191;326.26;2025-09;1323
7592782001854;146.25;2025-10;202
7592806131031;244.4;2027-04;60
7591519009330;180.49; 2025-11;348
7598176000281;163.8; 2025-07;32
7598578000421;117.26;2025-12;692
7591585270184;140.28; 2026-01;52
7703763671984;175.67; 2025-08;516
7592637005327;440.1;2025-02;91
7460840419241;496.3; 2026-04;77
7460840417971;503.85; 2026-03;96
7591619000916;162.5;2025-03;368
7591619000541;188.5;2025-02;236
7591243817782;130.0; 2025-03;75
7591243817829;154.7; 2025-04;50
7592349722536;202.02; 2024-08;319
7798032934426;348.05; 2025-10;400
7599043000304;229.63;2027-01;206
7599043000311;382.72; 2027-02;13
7591241817968;520.0; 2025-06;27
7591196004543;344.84;2026-05;157
7591955000502;169.0;2026-05;66
7591062901129;157.2;2025-06;374
7591062901365;104.57;2026-03;190
7896685300190;416.0; 2024-12;80
7896685300183;416.0; 2024-12;77
7730564824028;421.29; 2025-04;128
7598055000111;118.76; 2025-04;136
7598055000159;71.5; 2025-06;47
7591955002162;119.6;2025-08;369
7591955558331;152.1;2025-08;464
7591519001594;86.75; 2025-10;2476
7703153020354;88.22; 2025-12;91
7598127001916;48.26;2026-06;72
7592616200026;71.76; 2025-10;1190
7591020007214;76.39;2027-11;224
7597285000366;47.58;2026-06;120
6942189211294;32.42; 2026-08;32
6942189211355;79.94;2026-03;169
7594000020609;49.58; 2026-02;1135
7750215432990;44.28; 2026-07;383
7598941000928;1051.05;2025-10;149
7592454345057;237.59; 2026-09;1456
7592454002929;416.64; 2026-08;413
7750215029442;228.44; 2026-06;110
7750215029374;447.92; 2025-09;276
7591243818345;136.5; 2025-11;126
7598176000151;98.28; 2025-07;179
7597423000722;111.15; 2026-01;210
7501384504892;52.34; 2025-08;326
7730698013442;1046.5;2025-06;71
7730698013459;1157.0;2025-05;192
7460840417872;957.69; 2025-10;244
7460840419005;468.94;2025-07;10
7591585111166;218.45; 2025-11;2164
7592806133639;228.8;2026-11;2589
7591585519849;523.13;2026-11;127
788070698630;672.23; 2025-12;135
8908010870267;502.54;2026-03;13
7592637000353;176.63; 2026-09;61
7592349723595;410.59; 2025-09;215
7795368001693;325.0; 2025-11;81
7592946012719;135.01;2025-11;18
7596139000040;77.91;2026-01;5
7592228500019;161.2; 2025-05;34
7591061640012;104.22;2026-06;8
7591353701490;55.34;2025-12;29
7591353516506;46.06;2026-02;57
7592904000048;232.6; 2034-01;59
7592782001007;245.04;2025-12;63
7592782001830;123.47;2025-12;93
7593090001413;352.22;2025-10;1028
733739069337;593.19; 2027-06;9
7592782000130;89.38;2025-11;345
7591585117182;892.91; 2025-06;319
7591585113139;615.38; 2025-10;831
7591585213198;813.53; 2025-11;705
7594001455677;158.69;2025-10;103
7594001452065;114.08;2026-10;127
7592454003919;107.17; 2025-11;53
7592637005495;181.18; 2025-12;17
7592803002310;256.1; 2025-11;132
7592803002327;403.0; 2025-11;74
7592803000521;128.7; 2025-09;39
7800061226264;1223.56;2026-04;65
7598252000822;39.92;2025-12;231
7598008001240;221.13;2025-05;6
7592601300953;148.38;2027-01;1242
7592601301059;242.5;2025-10;220
7594001100126;56.81;2026-01;612
756029628243;109.2;2024-12;395
7590027002109;193.54;2025-11;814
8906112610569;50.01; 2025-06;728
7598055000715;275.0; 2026-05;94
7598055000708;170.0; 2026-05;384
7592806133172;128.7;2026-01;240
7591585110800;326.55;2025-08;124
7591620110161;153.14;2024-11;46
7596654000235;237.8;2025-08;21
7591285000678;857.53;2027-02;41
7591196006325;503.48;2026-02;216
7592601303756;337.53; 2025-07;200
7592601303787;444.7; 2026-03;104
7591196000255;366.2; 2026-02;106
7591519317565;286.96; 2027-02;2280
7595492000070;51.38;2029-02;61
7595492000056;63.73;2029-02;48
7595492000049;48.91; 2028-03;23
7595492000087;56.32;2029-02;63
7595492000063;84.47; 2028-03;80
17593255000401;253.5; 2027-12;16
17593255000418;175.5; 2028-09;994
10813333014159;299.0;2028-04;646
7592710001130;165.04; 2024-12;21
805579032175;62.83;2024-11;63
805579032298;73.33;2024-11;64
7591635911746;47.18; 2025-08;10
7591635911623;47.18; 2025-08;18
7591635911708;47.18; 2025-08;6
7591616002098;43.54;2025-02;106
7591061650363;56.16;2025-07;62
7595651000408;66.3; 2026-02;60
7591885003437;130.52; 2026-04;21
7592904000031;105.91; 2026-11;326
7592512003554;133.58;2026-07;12
7595630000375;63.01;2026-08;76
7592930000609;95.72;2027-01;15
7593255000381;46.67; 2026-03;1
7593255000374;86.81; 2026-03;14
7592782000529;151.01;2025-12;958
7591585111722;507.36;2025-06;312
7591585116598;447.93;2025-04;1377
7750215002698;1143.56; 2026-09;77
7591585110183;261.74; 2025-03;897
7730564249029;325.52; 2026-12;340
6930169708162;133.12;2025-04;1010
7592454146807;129.4; 2025-10;1021
7598127001978;104.0;2026-09;230
7598127001985;74.88;2026-09;116
7598252101390;106.77; 2026-08;439
7591196002136;336.09;2025-06;155
7707236127428;150.59; 2026-03;2
8904030802042;60.37;2025-09;263
7591062901198;211.64;2027-02;3430
7591838000025;96.42; 2027-02;530
7591838000018;866.89; 2027-02;15
7591838000117;116.27; 2027-01;214
7597189000066;293.27;2026-11;21
796554484822;61.69; 2028-07;9
7591885000153;521.95; 2028-07;4
7401069004726;991.64;2025-03;66
7401069004689;1300.52;2025-01;90
8904250520665;223.59;2025-06;56
8904250520771;269.22;2026-09;130
