barcode;price;due_data;stock
7595492001510;64.72;2028-03-25;63
7595492000223;104.32;2028-03-25;4
7595492001466;36.79;2029-02-25;62
7595492000193;48.42;2028-03-25;60
7597467002041;68.76;;47
7597467002058;97.85;2028-09-25;367
7597467002065;113.71;2028-09-25;400
7597467001549;505.95;2025-04-25;62
7597467001556;606.41;2025-04-25;20
7597467001563;333.33;2025-04-25;23
7597467001525;428.46;2025-04-25;18
7592228500040;168.34;2025-03-25;30
7592946000068;277.46;2026-09-25;44
890410708027;575.34;2024-12-25;37
890410708010;493.98;2024-12-25;36
7592349949872;37.93;2024-11-25;102
769229220612;144.79;2025-08-25;363
7591585111005;67.6;2026-03-25;153
7590002037157;407.64;2024-12-25;21
7594000491645;30.96;2025-01-25;826
7594000491010;52.89;2025-01-25;27
7599028000305;53.22;2026-10-25;1
8904180212722;194.2;2024-07-25;130
7591196000712;268.01;2024-10-25;100
7591196000545;268.01;2025-08-25;117
7591619514017;167.7;2025-10-25;20
7591955002995;251.55;2026-10-25;139
7597134000899;241.49;;5
733739104977;588.62;2026-08-25;91
787790468455;276.61;;22
7591619515021;141.9;2024-12-25;585
7591619000343;309.6;2027-10-25;111
21281084268;116.1;2025-06-25;54
7750215011379;322.78;;17
6921875006727;263.48;2026-04-25;95
7591616002135;100.62;;203
787790467359;139.1;;78
7591619516035;245.1;2027-04-25;8
7591020008495;339.28;2027-07-25;70
7591020009508;233.98;2028-02-25;18
7592349723588;122.45;2025-06-25;126
7592803000989;144.48;2026-03-25;25
7592803002389;277.35;2025-11-25;53
7592803001023;170.28;2026-06-25;93
7592803001153;114.81;2026-03-25;86
7592803004024;135.45;2026-09-25;133
75971229;241.59;2025-07-25;61
75971335;42.01;2025-07-25;42
7591165840158;804.95;;1
7730969306211;558.57;2025-08-25;43
7591585113313;347.61;2024-12-25;99
7591243856705;167.7;2027-03-25;3488
7592946001164;189.64;2026-11-25;43
7593090000973;226.68;2025-09-25;1
7592946168430;180.47;2026-12-25;12
7591818000281;366.89;;55
787790468356;277.14;2025-11-25;13
7591062012221;173.73;2024-07-25;5
8904210806198;94.72;;2
7594000491584;139.32;;16
7594000491591;258.0;;27
7591243856941;193.5;2026-01-25;5
7591585118455;467.8;2027-02-25;64
7591585118462;469.76;2026-02-25;66
7703763127719;124.9;;4
7592803002358;38.7;2027-02-25;175
7592803002365;64.5;2026-02-25;65
7592803002297;116.1;2026-02-25;43
7591619517810;307.02;2026-01-25;25
7591619517803;316.05;2026-10-25;31
1744102600192;456.66;2025-12-25;33
